PF10,PL10,PF01,PL01,PL11,PRG1,PF02,PL02,PL12,PRG2,PF03,PL03,PL13,PF04,PL04,PF05,PL05,PF06,PL06,PF07,PL07,PF08,PL08,PF09,PL09,PRGA,PTHA,PSTA,PLEB,PREB,PKAC,PACC,PRGC,PHED,RCHD,PGID,PHPD,PSPD,PRSD,PPOE,PBRE,PEYE,PLMG,PFSH,PLSH,PMSH,PRSH,PSSH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,PFGM,PGGM,HELM,PHAN,PJEN,PTEN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PFMP,PIMP,PJMP,PTYP,PCAR,PYER,PRGR,PKPR,PSTR,POVR,PAWR,PRGS,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,PHGT,PRGT,PWGT,PSLT,PGRT,PRST,PRGY,PLSY
0,55,33,43,0,0,5,21,0,0,15,1,0,18,12,7,12,5,19,0,0,0,36,0,18,0,0,19,0,0,0,23,0,0,6164,206,0,15,2,5,0,1,0,-1,0,-1,0,4,11,20,5,17,2,3,3,0,11,3,4,0,0,2,0,4,0,2,2,1,0,0,0,40,2,18,0,5,2,0,0,5,11,10,0,0,0,0,3,0,0,74,0,25,1,0,0,0,0
0,0,37,30,0,0,5,5,0,0,22,22,0,9,5,14,18,0,0,0,36,0,18,0,55,0,0,21,0,0,0,17,0,1,8746,207,0,15,2,1,0,0,0,-1,0,1,0,2,4,15,1,17,10,2,3,0,0,2,0,0,0,3,0,32,2,2,2,2,0,0,0,14,2,12,0,2,2,0,0,6,12,10,0,0,0,0,18,0,0,72,0,35,0,0,0,0,0
0,0,52,33,0,0,1,9,0,0,3,2,0,8,19,0,15,0,14,0,0,0,0,0,0,0,11,20,0,0,0,13,0,0,2324,208,0,7,2,9,0,1,0,0,0,1,0,3,5,14,0,23,4,5,5,0,3,5,0,0,0,3,0,5,1,0,0,1,0,0,15,1,0,6,0,4,0,0,0,5,10,9,0,0,0,0,0,0,0,75,0,48,0,0,0,0,0
0,0,30,30,0,0,1,1,0,0,18,12,0,18,3,9,15,1,21,14,18,0,20,0,0,0,0,10,0,0,0,8,0,3,4890,210,0,3,0,0,0,1,0,3,0,4,0,0,0,8,3,5,2,16,17,0,7,2,2,0,0,2,0,71,1,2,2,0,0,0,0,27,11,2,0,2,2,0,0,21,16,14,0,5,0,0,7,0,0,75,0,140,0,0,0,0,0
0,0,27,34,0,0,7,1,0,0,9,12,0,25,12,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,2,2162,211,0,24,0,0,0,0,0,-1,0,-1,0,4,14,18,5,14,2,1,4,0,2,4,0,0,0,2,0,84,1,2,2,1,0,0,0,41,12,18,0,6,0,0,0,4,14,13,0,1,1,0,3,0,0,75,0,35,0,0,0,0,0
0,0,46,45,0,0,9,13,0,0,13,9,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,3,2135,212,0,8,0,7,0,1,0,3,0,4,0,0,0,10,5,12,11,8,9,0,10,2,1,0,0,2,0,50,0,2,2,2,0,0,0,41,11,2,0,2,1,0,0,23,18,14,0,4,1,0,12,0,0,76,0,148,0,0,0,0,0
0,0,36,39,0,0,1,9,0,0,12,12,0,5,18,14,15,0,5,0,0,0,0,0,0,0,11,21,0,0,0,15,0,2,10836,213,0,14,0,0,0,0,0,0,0,2,0,2,2,15,6,18,0,0,0,0,3,2,0,0,0,2,0,2,2,0,0,0,0,0,17,49,14,11,0,6,0,0,0,5,13,12,0,4,1,0,0,0,0,74,0,52,0,0,0,0,0
0,0,29,28,0,0,8,18,0,0,18,1,0,9,19,19,23,0,5,0,12,0,12,0,0,0,0,18,0,0,0,14,0,1,4890,214,0,11,0,0,0,1,0,1,0,3,0,3,4,14,5,17,17,2,2,0,0,2,0,0,0,0,0,41,0,2,2,1,0,0,0,42,10,10,0,2,1,0,0,9,15,14,0,3,0,0,15,0,0,75,0,80,1,0,0,0,0
0,0,29,34,0,0,8,1,0,0,18,18,0,9,18,19,9,20,19,9,0,1,0,14,0,0,0,14,0,0,0,15,0,5,4433,215,0,14,0,2,0,1,0,0,0,2,0,2,6,14,6,19,22,3,6,0,4,14,0,0,0,2,0,8,0,2,2,0,0,0,0,49,10,13,0,8,2,0,0,13,24,23,0,0,0,0,14,0,5,74,0,72,1,0,0,0,0
0,0,28,28,0,0,18,18,0,0,9,1,0,1,14,14,3,0,8,0,0,0,0,0,0,0,0,21,0,0,0,21,0,2,2360,216,0,17,0,1,0,1,0,0,0,0,0,5,6,18,6,16,11,1,4,0,3,6,0,0,0,3,0,14,1,2,2,1,0,0,0,51,11,15,0,6,1,0,0,7,18,14,0,1,0,0,17,0,0,72,0,30,1,0,0,0,0
0,0,46,27,0,0,5,18,0,0,18,14,0,18,15,9,12,15,4,14,0,0,0,0,0,0,0,17,0,0,0,17,0,1,2228,217,0,14,0,0,0,1,0,-1,0,1,0,3,6,15,6,15,14,1,3,0,0,5,0,0,0,1,0,12,2,2,2,2,0,0,0,49,11,15,0,6,0,0,0,6,15,12,0,6,0,0,18,0,5,72,0,28,0,0,0,0,0
0,0,34,46,0,0,5,15,0,0,14,54,0,18,15,25,20,0,15,0,54,0,15,0,0,0,0,14,0,0,0,18,0,0,1133,218,0,14,0,0,0,1,0,1,0,4,0,4,8,16,3,18,17,6,5,0,10,10,0,0,0,3,0,10,0,2,2,0,0,0,0,30,10,10,0,11,2,0,0,9,16,16,0,3,1,0,14,0,0,74,0,68,0,0,0,0,0
0,0,37,44,0,0,5,1,0,0,14,14,0,4,4,1,15,12,12,12,16,0,8,0,0,0,0,10,0,0,0,10,0,3,74,219,0,3,2,0,0,1,0,2,0,5,0,3,7,10,6,5,2,19,19,0,0,19,0,0,0,0,0,60,1,2,2,0,0,0,0,52,10,4,0,8,3,0,0,21,16,14,0,2,0,0,9,0,0,76,0,138,0,0,0,0,0
0,0,36,29,0,0,1,15,0,0,22,8,0,9,5,15,14,14,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,102,220,0,5,0,0,0,0,0,3,0,4,0,0,0,10,6,5,2,18,19,0,11,2,0,0,0,0,0,70,1,2,2,0,0,0,0,50,10,2,0,2,1,0,0,24,20,14,0,1,0,0,6,0,5,76,0,145,1,0,0,0,0
0,35,46,32,35,0,5,5,0,0,18,18,0,18,7,5,21,14,19,3,15,5,14,0,0,0,0,10,0,0,0,10,0,1,2355,221,0,6,0,0,0,0,0,2,0,3,0,1,0,10,5,4,8,18,18,0,10,2,0,0,0,0,0,69,1,2,2,1,0,0,0,45,6,2,0,2,0,0,0,17,18,13,0,2,0,0,8,0,0,76,0,130,0,0,0,0,0
0,0,49,44,0,0,9,5,0,0,12,9,0,12,3,0,8,0,1,0,18,0,4,0,0,0,9,9,0,0,25,6,0,5,49,222,0,5,0,0,0,1,0,0,0,-1,0,3,2,6,0,7,0,0,0,0,3,2,0,0,0,1,0,16,1,0,0,2,0,0,9,7,14,2,0,2,2,0,26,3,31,22,0,3,0,0,19,0,0,73,0,37,0,0,0,0,0
0,0,36,28,0,0,1,21,0,0,13,18,0,9,18,12,15,0,21,0,7,0,8,0,19,0,0,11,0,0,0,8,0,4,2312,223,0,3,0,2,0,0,0,3,0,5,0,3,0,7,6,12,16,2,2,0,2,2,2,0,0,3,0,98,2,2,2,0,0,0,0,48,11,3,0,2,1,0,0,19,14,14,0,3,1,0,11,0,0,75,0,152,1,0,0,0,0
0,0,42,39,0,0,8,1,0,0,9,20,0,4,8,1,9,18,19,9,0,1,0,14,0,0,0,11,0,0,0,8,0,2,4413,224,0,4,2,0,0,0,0,2,0,5,0,3,0,7,5,14,30,2,2,0,4,2,2,0,0,2,0,48,2,2,2,2,0,0,0,46,11,4,0,2,3,0,0,20,22,21,0,2,0,0,10,0,5,76,0,152,0,0,0,0,0
0,0,29,38,0,0,1,1,0,0,13,20,0,5,21,18,0,15,0,14,0,0,0,0,0,0,0,15,0,0,0,15,0,5,11013,225,0,11,2,0,0,1,0,0,0,1,0,1,13,14,4,19,11,8,9,0,0,12,0,0,0,2,0,81,2,2,2,2,0,0,0,34,10,14,0,10,2,0,0,12,28,14,0,0,1,0,4,0,0,77,0,90,0,0,0,0,0
0,0,46,45,0,0,18,1,0,0,5,14,0,25,4,0,5,0,18,0,19,0,0,0,0,0,0,19,0,0,0,23,0,4,2212,226,0,23,2,1,0,1,0,0,0,3,0,2,7,19,5,22,2,5,4,0,0,10,0,0,0,1,0,6,1,2,2,1,0,0,0,40,14,14,0,15,1,0,0,12,15,13,0,3,0,0,1,5,0,72,0,54,1,0,0,0,0
14,0,36,38,0,0,1,1,0,0,8,20,0,53,8,39,1,1,13,18,0,9,0,5,0,0,0,11,0,0,0,13,0,4,0,227,0,4,2,0,0,1,0,2,0,3,0,2,0,12,6,11,15,9,9,0,1,2,0,0,0,3,0,93,1,2,2,0,0,0,0,52,9,4,0,2,0,0,0,14,15,13,0,5,0,0,10,0,0,75,0,118,0,0,0,0,0
0,0,36,28,0,0,1,1,0,0,22,11,0,15,5,14,18,0,0,0,0,0,0,0,0,0,0,19,0,0,0,23,0,3,2312,228,0,15,0,0,0,0,0,0,0,2,0,3,15,20,5,15,2,1,4,0,4,4,0,0,0,0,0,5,0,2,2,2,0,0,0,44,11,15,0,7,1,0,0,5,14,12,0,1,0,0,3,0,0,74,0,46,0,0,0,0,0
0,36,28,44,18,0,18,15,0,0,9,2,0,1,9,14,14,0,19,0,15,0,14,0,0,0,0,19,0,0,0,23,0,5,95,229,0,19,2,0,0,0,0,0,0,3,0,2,8,19,5,25,2,6,5,0,4,23,0,0,0,2,0,4,0,2,2,0,0,0,0,45,12,11,0,20,3,0,0,12,23,20,0,5,1,0,1,0,5,73,0,65,1,0,0,0,0
0,0,44,49,0,0,15,9,0,0,25,12,0,4,12,5,9,12,1,12,13,0,19,0,0,0,0,19,0,0,0,26,0,4,86,230,0,20,0,0,0,0,0,0,0,2,0,2,7,22,5,21,2,5,4,0,11,10,0,0,0,2,0,23,2,2,2,0,0,0,0,46,11,11,0,14,1,0,0,9,15,12,0,0,1,0,1,0,0,70,0,48,0,0,0,0,0
5,0,29,27,0,0,8,12,0,0,18,12,0,9,5,19,14,20,0,15,0,16,0,8,0,0,0,15,0,0,0,18,0,0,4434,231,0,17,1,2,0,1,0,1,0,3,0,2,4,16,6,23,14,2,2,0,4,2,0,0,0,3,0,4,0,2,2,1,0,0,0,48,12,12,0,2,3,0,0,13,22,17,0,4,0,0,13,0,5,76,0,82,0,0,0,0,0
0,0,36,28,0,0,1,21,0,0,13,18,0,5,14,19,9,0,16,0,0,0,0,0,0,0,9,9,0,0,14,6,0,5,95,232,0,5,2,0,0,0,0,0,0,0,0,1,2,6,0,8,0,0,0,0,8,2,2,0,0,2,0,86,1,0,0,0,0,0,9,7,13,2,0,2,0,0,20,4,11,14,0,5,0,0,20,0,0,78,0,56,0,0,0,0,0
0,0,29,49,0,0,1,8,0,0,13,5,0,1,1,18,20,0,15,0,14,0,0,0,0,0,0,19,0,0,0,23,0,5,10982,233,0,23,0,0,0,0,0,0,0,0,0,5,7,19,5,18,2,4,3,0,2,11,2,0,0,0,0,25,2,2,2,1,0,0,0,40,11,11,0,14,0,0,0,7,15,12,0,2,1,0,1,5,0,71,0,30,1,0,0,0,0
0,0,36,36,0,0,15,15,0,0,19,2,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,24,0,0,2078,234,0,23,0,0,0,0,0,-1,0,-1,0,4,8,22,5,16,17,4,3,0,4,5,2,0,0,1,0,28,2,2,2,2,0,0,0,42,8,17,0,10,3,0,0,5,26,23,0,4,1,0,16,0,0,73,0,34,0,0,0,0,0
0,0,30,45,0,0,18,1,0,0,5,14,0,23,4,0,5,0,18,0,19,0,0,0,0,0,9,15,0,0,0,16,0,5,10911,235,0,15,0,3,0,0,0,0,0,3,0,2,6,15,1,18,12,6,6,0,0,10,0,0,0,1,0,20,0,2,2,0,0,0,9,13,11,12,0,9,1,0,0,10,15,14,0,4,0,0,13,0,0,77,0,84,0,0,0,0,0
0,0,37,37,0,0,5,15,0,0,1,8,0,14,20,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,3,2135,236,0,12,0,2,0,0,0,0,0,2,0,3,4,14,5,15,19,2,2,0,7,2,0,0,0,0,0,19,0,2,2,1,0,0,0,43,9,10,0,2,0,0,0,8,14,8,0,6,0,0,13,0,0,76,0,60,0,0,0,0,0
0,0,36,39,0,0,1,3,0,0,19,29,0,5,12,0,5,0,12,0,12,0,1,0,14,0,0,19,0,0,0,28,0,3,10974,237,0,22,0,0,0,0,0,0,0,0,0,4,7,24,6,21,2,5,4,0,2,9,0,0,0,1,0,21,2,2,2,2,0,0,0,49,11,21,0,15,1,0,0,11,16,14,0,5,1,0,1,0,0,71,0,52,0,0,0,0,0
0,0,45,38,0,0,8,5,0,0,1,5,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,0,4,4890,238,0,14,0,0,0,1,0,1,0,3,0,2,4,14,6,20,14,2,2,0,0,2,0,0,0,3,0,35,0,2,2,0,0,0,0,51,11,10,0,2,2,0,0,11,14,14,0,6,0,0,14,0,0,72,0,80,0,0,0,0,0
0,0,30,42,0,0,1,1,0,0,13,25,0,15,14,14,5,0,0,0,36,0,18,0,55,0,0,11,0,0,0,12,0,0,5437,239,0,2,0,0,0,0,0,2,0,4,0,0,0,11,6,11,20,2,2,0,7,2,0,0,0,3,0,44,2,2,2,1,0,0,0,52,21,4,0,2,0,0,0,14,14,13,0,6,1,0,11,0,0,76,0,137,0,0,0,0,0
0,0,37,36,0,0,8,1,0,0,25,3,0,18,11,5,19,5,15,0,14,0,0,0,0,0,0,18,0,0,0,21,0,0,4922,240,0,18,0,0,0,0,0,-1,0,1,0,2,8,19,6,15,7,2,4,0,9,5,2,0,0,3,0,6,2,2,2,1,0,0,0,51,11,19,0,6,2,0,0,5,15,14,0,5,0,0,16,5,0,75,0,37,1,0,0,0,0
0,0,27,37,0,0,13,9,0,0,1,7,0,18,8,9,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,2,23,241,0,3,2,0,0,0,0,2,0,5,0,3,0,9,5,5,2,18,19,0,0,2,0,0,0,3,0,78,1,2,2,1,0,0,0,43,9,3,0,2,1,0,0,23,16,14,0,2,0,0,5,0,0,79,0,158,0,0,0,0,0
0,0,42,46,0,0,1,25,0,0,21,19,0,12,15,0,14,0,0,0,0,0,0,0,0,0,12,21,0,0,0,16,0,1,39,242,0,9,2,0,0,0,0,0,0,4,0,3,2,17,1,22,0,0,0,0,10,2,0,0,0,2,0,17,1,0,0,2,0,0,18,8,12,11,0,7,1,0,0,7,13,12,0,3,0,1,0,0,0,77,0,68,1,0,0,0,0
0,0,30,49,0,0,1,18,0,0,14,9,0,9,7,5,8,12,20,0,0,0,0,0,0,0,0,17,0,0,0,20,0,5,2227,243,0,15,2,0,0,1,0,0,0,0,0,4,8,17,5,19,15,1,4,0,8,9,2,0,0,3,0,3,2,2,2,1,0,0,0,41,10,14,0,6,3,0,0,10,23,15,0,2,0,0,18,0,0,73,0,35,0,0,0,0,0
0,0,30,37,0,0,5,5,0,0,13,14,0,15,14,21,5,25,4,0,25,0,0,0,0,0,0,14,0,0,0,15,0,4,1,244,0,16,0,0,0,1,0,0,0,2,0,3,4,14,5,16,12,2,2,0,2,8,0,0,0,0,0,37,0,2,2,0,0,0,0,46,9,10,0,11,1,0,0,8,11,12,0,5,1,0,14,0,0,75,0,60,1,0,0,0,0
0,0,30,46,0,0,1,21,0,0,12,18,0,12,14,1,5,19,18,0,0,0,0,0,0,0,0,18,0,0,0,14,0,0,2120,245,0,12,0,0,0,0,0,0,0,3,0,2,4,13,6,18,15,2,2,0,11,2,2,0,0,2,0,15,0,2,2,0,0,0,0,54,8,10,0,2,0,0,0,10,14,13,0,3,1,1,15,0,0,76,0,85,1,0,0,0,0
0,0,29,38,0,0,8,5,0,0,18,1,0,9,18,19,25,20,0,9,0,1,0,14,0,0,0,19,0,0,0,21,0,4,2182,246,0,25,0,0,0,0,0,-1,0,-1,0,4,12,18,6,14,2,1,3,0,7,3,0,0,0,2,0,12,1,2,2,1,0,0,0,49,10,13,0,6,0,0,0,4,12,12,0,5,0,0,3,0,0,70,0,15,1,0,0,0,0
0,0,39,28,0,0,1,1,0,0,18,14,0,3,11,21,19,19,0,0,0,0,0,0,0,0,0,18,0,0,0,24,0,5,10883,247,0,22,0,0,0,0,0,0,0,0,0,3,6,23,5,15,7,0,3,0,3,5,0,0,0,2,0,26,1,2,2,1,0,0,0,43,11,19,0,6,2,0,0,5,16,14,0,2,1,0,16,0,0,72,0,26,0,0,0,0,0
0,0,36,38,0,0,55,1,0,0,29,20,0,55,8,0,1,0,13,0,0,0,0,0,0,0,0,10,0,0,0,9,0,1,12315,248,0,2,0,4,0,0,0,2,0,3,0,3,0,9,5,5,8,18,19,0,0,2,0,0,0,1,0,65,1,2,2,2,0,0,0,43,9,4,0,2,0,0,0,23,16,14,0,5,0,0,9,0,5,78,0,165,1,0,0,0,0
0,0,37,39,0,0,15,3,0,0,15,37,0,12,9,53,14,27,19,9,20,4,18,0,25,0,0,18,0,0,0,23,0,3,57,249,0,17,0,0,0,0,0,0,0,0,0,4,6,21,6,14,6,1,3,0,7,4,2,0,0,3,0,1,1,2,2,1,0,0,0,52,10,14,0,6,0,0,0,3,14,14,0,0,1,0,16,0,0,73,0,30,1,0,0,0,0
0,5,36,28,25,0,1,9,0,0,8,12,0,12,12,5,9,5,14,12,7,0,19,0,12,0,0,15,0,0,0,14,0,3,3173,250,0,14,0,0,0,0,0,1,0,4,0,4,19,13,6,16,2,8,10,0,9,12,2,0,0,2,0,19,2,2,2,1,0,0,0,51,12,12,0,10,2,0,0,12,31,19,0,6,0,0,4,0,5,76,0,70,0,0,0,0,0
0,0,28,51,0,0,18,15,0,0,25,21,0,3,14,5,7,0,0,0,0,0,0,0,0,0,19,21,0,0,0,17,0,5,1092,251,0,12,0,0,0,0,0,-1,0,-1,0,4,2,18,5,18,0,0,0,0,10,3,1,0,0,2,0,9,1,0,0,1,0,0,23,40,11,9,0,7,1,0,0,5,27,25,0,2,0,0,0,0,0,72,0,34,0,0,0,0,0
0,0,45,49,0,0,20,25,0,0,5,14,0,16,14,8,0,15,36,14,18,0,55,0,0,0,0,11,0,0,0,12,0,1,9986,252,0,8,2,10,0,1,0,2,0,4,0,0,2,11,5,13,11,2,2,0,8,2,0,0,0,3,0,90,0,2,2,0,0,0,0,43,10,9,0,2,2,0,0,23,19,13,0,3,0,0,12,0,0,76,0,150,1,0,0,0,0
0,35,36,39,35,0,15,5,0,0,8,20,0,14,3,0,8,0,9,0,5,0,0,0,35,0,0,19,0,0,0,25,0,5,4870,253,0,20,0,2,0,0,0,-1,0,1,0,2,28,22,6,15,7,4,3,0,2,5,0,0,0,3,0,8,0,2,2,0,0,0,0,52,12,16,0,10,2,0,0,5,24,23,0,3,1,0,3,0,5,72,0,35,1,0,0,0,0
0,0,42,43,0,0,9,21,0,0,5,9,0,18,3,3,11,5,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,3,39,254,0,5,2,0,0,0,0,3,0,4,0,1,0,13,1,4,2,18,18,0,4,2,0,0,0,1,0,72,1,2,2,2,0,0,0,10,10,6,0,2,1,0,0,17,19,14,0,5,0,0,8,0,0,77,0,146,1,0,0,0,0
0,55,31,31,0,0,13,11,0,0,9,9,0,12,25,0,15,0,18,0,0,0,36,0,18,0,0,10,0,0,0,10,0,4,3374,255,0,6,2,1,0,0,0,2,0,4,0,0,0,10,6,6,2,25,25,0,10,2,0,0,0,3,0,55,1,2,2,0,0,0,0,50,13,5,0,2,2,0,0,30,31,22,0,4,0,0,8,0,0,75,0,164,1,0,0,0,0
0,0,29,41,0,0,8,23,0,0,18,5,0,9,14,19,19,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,5,10902,256,0,4,2,11,0,0,0,3,0,4,0,0,0,11,5,6,2,18,18,0,2,2,0,0,0,1,0,79,1,2,2,2,0,0,0,42,12,5,0,2,3,0,0,25,21,15,0,4,1,0,7,5,0,75,0,145,0,0,0,0,0
0,0,36,49,0,0,1,9,0,0,13,12,0,5,12,19,9,15,1,14,13,0,19,0,0,0,0,19,0,0,0,19,0,0,6186,257,0,25,0,2,0,0,0,-1,0,1,0,3,15,16,5,15,2,1,3,0,11,4,0,0,0,3,0,1,0,2,2,0,0,0,0,41,9,13,0,7,2,0,0,4,14,14,0,6,1,0,3,0,0,74,0,29,0,0,0,0,0
0,0,36,31,0,0,21,2,0,0,19,9,0,20,15,9,7,14,2,0,5,0,0,0,0,0,0,11,0,0,0,15,0,5,2320,258,0,9,0,0,0,1,0,3,0,3,0,1,0,14,6,11,14,2,2,0,10,2,0,0,0,1,0,92,0,2,2,2,0,0,0,51,9,5,0,2,2,0,0,14,21,15,0,3,1,0,11,5,0,77,0,125,0,0,0,0,0
0,0,38,44,0,0,1,1,0,0,28,25,0,18,0,25,0,1,0,14,0,0,0,0,0,0,0,11,0,0,0,15,0,0,74,259,0,11,2,6,0,0,0,3,0,3,0,1,2,14,5,12,11,2,2,0,4,2,0,0,0,3,0,18,0,2,2,0,0,0,0,43,22,8,0,2,3,0,0,16,21,16,0,5,1,0,10,0,0,77,0,125,0,0,0,0,0
0,0,46,28,0,0,15,18,0,0,13,15,0,13,23,25,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,4,1092,260,0,3,2,0,0,0,0,3,0,5,0,3,0,8,0,6,2,18,18,0,4,2,2,0,0,1,0,75,1,2,2,2,0,0,0,7,10,2,0,2,2,0,0,26,19,14,0,2,0,0,6,0,0,79,0,160,0,0,0,0,0
0,0,37,45,0,0,18,20,0,0,9,15,0,19,18,20,25,9,0,1,0,14,0,0,0,0,0,17,0,0,0,19,0,1,100,261,0,15,2,0,0,0,0,0,0,1,0,2,6,16,6,18,8,2,5,0,0,8,0,0,0,2,0,11,2,2,2,0,0,0,0,52,10,12,0,6,1,0,0,8,14,11,0,2,0,0,17,0,0,73,0,49,0,0,0,0,0
0,55,30,33,0,0,1,5,0,0,13,15,0,9,18,5,7,15,5,14,0,0,36,0,18,0,0,10,0,0,0,8,0,4,10868,262,0,2,0,3,0,1,0,3,0,4,0,1,0,8,5,6,2,17,18,0,9,2,0,0,0,2,0,74,1,2,2,2,0,0,0,41,0,2,0,2,0,0,0,28,15,13,0,2,0,0,9,0,0,78,0,179,0,0,0,0,0
0,0,30,30,0,0,55,1,0,0,36,12,0,55,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,5,57,263,0,3,0,0,0,0,0,3,0,4,0,0,0,7,5,12,18,2,2,0,8,2,0,0,0,1,0,94,1,2,2,1,0,0,0,41,10,3,0,2,2,0,0,20,18,15,0,5,0,0,12,5,0,75,0,140,1,0,0,0,0
0,36,49,27,18,0,9,14,0,0,12,4,0,12,5,0,18,0,19,0,15,0,14,0,0,0,0,18,0,0,0,15,0,3,2336,264,0,11,0,4,0,0,0,0,0,3,0,2,4,14,5,19,29,2,2,0,10,2,0,0,0,2,0,31,1,2,2,1,0,0,0,40,10,10,0,2,1,0,0,11,27,27,0,1,0,0,15,0,0,76,0,83,1,0,0,0,0
0,0,39,39,0,0,1,15,0,0,12,15,0,1,18,3,5,8,0,9,0,0,0,0,0,0,0,18,0,0,0,22,0,3,39,265,0,20,0,11,0,1,0,0,0,0,0,5,11,20,6,15,15,1,3,0,2,7,0,0,0,1,0,13,2,2,2,1,0,0,0,52,9,18,0,6,1,0,0,7,25,21,0,4,1,1,16,0,0,72,0,30,1,0,0,0,0
0,0,31,40,0,0,22,5,0,0,1,1,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,4,2131,266,0,3,0,0,0,0,0,3,0,4,0,-1,0,5,6,7,2,29,30,0,10,2,0,0,0,2,0,73,1,2,2,1,0,0,0,51,11,3,0,2,2,0,0,30,31,27,0,2,0,0,5,0,0,79,0,190,0,0,0,0,0
0,0,36,28,0,0,1,18,0,0,54,15,0,29,15,15,11,18,19,5,0,25,0,0,0,0,0,19,0,0,0,22,0,0,2113,267,0,14,0,0,0,0,0,0,0,0,0,4,17,19,5,14,2,1,4,0,10,4,0,0,0,1,0,7,0,2,2,2,0,0,0,44,11,12,0,6,0,0,0,4,13,12,0,4,1,0,3,0,0,74,0,30,1,0,0,0,0
0,0,39,46,0,0,1,5,0,0,10,14,0,15,14,18,9,0,19,0,15,0,14,0,0,0,0,15,0,0,0,12,0,3,10860,268,0,14,2,0,0,0,0,1,0,3,0,2,14,11,0,20,2,7,9,0,8,11,0,0,0,0,0,88,2,2,2,1,0,0,0,0,11,12,0,10,3,0,0,12,28,14,0,2,0,0,4,0,0,77,0,92,0,0,0,0,0
0,0,30,38,0,0,5,1,0,0,15,23,0,14,19,20,15,1,14,5,0,0,0,0,0,0,0,14,0,0,0,15,0,5,77,269,0,12,0,0,0,0,0,0,0,3,0,2,4,14,5,15,23,2,2,0,1,2,0,0,0,2,0,32,0,2,2,1,0,0,0,41,11,10,0,2,0,0,0,8,15,13,0,3,1,0,14,0,0,74,0,66,0,0,0,0,0
0,0,45,28,0,0,12,15,0,0,1,12,0,4,4,5,5,0,14,0,0,0,0,0,0,0,11,19,0,0,0,22,0,3,4462,270,0,16,2,0,0,1,0,0,0,0,0,4,22,19,1,16,2,2,4,0,9,6,0,0,0,2,0,18,0,2,2,2,0,0,11,14,12,17,0,10,2,0,0,6,18,16,0,4,1,0,3,0,0,71,0,34,0,0,0,0,0
0,12,46,36,0,0,8,15,0,0,1,14,0,9,5,21,19,0,53,0,28,0,5,0,12,0,0,19,0,0,0,23,0,1,2071,271,0,24,0,3,0,0,0,0,0,0,0,5,12,20,5,15,2,1,4,0,4,4,0,0,0,0,0,14,1,2,2,0,0,0,0,42,11,16,0,7,1,0,0,5,14,12,0,3,1,0,3,5,0,72,0,30,0,0,0,0,0
0,0,36,28,0,0,15,1,0,0,18,20,0,4,20,1,12,14,5,0,0,0,0,0,0,0,0,17,0,0,0,20,0,0,2120,272,0,19,0,0,0,0,0,0,0,0,0,4,8,17,6,19,22,1,3,0,10,10,2,0,0,0,0,9,2,2,2,0,0,0,0,51,14,15,0,6,2,0,0,10,31,22,0,5,0,0,18,0,0,73,0,50,1,0,0,0,0
0,0,30,34,0,0,5,5,0,0,39,12,0,1,12,18,1,3,13,3,19,15,0,0,0,0,0,17,0,0,0,23,0,5,4885,273,0,14,0,2,0,1,0,0,0,1,0,1,8,20,6,18,17,2,5,0,4,9,0,0,0,1,0,2,2,2,2,2,0,0,0,49,11,15,0,6,2,0,0,10,24,15,0,3,0,0,17,0,5,73,0,48,1,0,0,0,0
0,0,36,31,0,0,15,1,0,0,36,18,0,15,12,0,5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,23,0,5,10974,274,0,19,0,0,0,1,0,-1,0,-1,0,4,15,20,6,14,2,1,3,0,0,3,0,0,0,0,0,10,0,2,2,0,0,0,0,50,8,16,0,6,0,0,0,3,14,13,0,1,1,0,3,0,5,70,0,10,0,0,0,0,0
0,0,46,34,0,0,18,15,0,0,1,12,0,5,4,19,5,8,14,15,0,14,0,0,0,0,0,19,0,0,0,21,0,1,1066,275,0,20,0,0,0,0,0,0,0,1,0,3,14,18,6,15,2,2,5,0,10,5,0,0,0,0,0,11,0,2,2,0,0,0,0,54,12,19,0,7,1,0,0,5,14,13,0,3,0,1,3,0,0,75,0,48,0,0,0,0,0
